Article URL,0
http://www.manchestereveningnews.co.uk/news/greater-manchester-news/charity-set-up-distribute-millions-13103082,
http://www.malaysiandigest.com/world/692395-seven-white-helmets-medics-killed-in-syria-s-idlib.html,
http://www.makewarshistory.co.uk/?p=4129,"Reuters, Twitter, Wednesday, "
http://www.lostevent.com/Whats-On-in/Manchester/2017/November/07/90895200,"Reuters, "
http://www.london-fire.gov.uk/news/LatestNewsReleases_Equipmentsavingsyrianlives.asp#.WaOt06-LG8E.twitter,
http://www.london-fire.gov.uk/news/LatestNewsReleases_Equipmentsavingsyrianlives.asp#.WamnUMiGPct,
http://www.lexpress.fr/actualites/1/monde/syrie-sept-casques-blancs-tues-par-des-inconnus-en-zone-rebelle_1934898.html,"Reuters, "
http://www.lemonde.fr/proche-orient/article/2017/08/16/en-syrie-les-casques-blancs-pris-pour-cible_5172870_3218.html,
http://www.legitgov.org/White-Helmets-Volunteer-Caught-Rebels-Dumping-Beheaded-Bodies,
http://www.lawyersgunsmoneyblog.com/2017/06/europes-migrant-crisis-gets-shout-new-hamilton-mixtape-video,
http://www.latimes.com/nation/la-na-texas-dunkirk-20170830-story.html,
http://www.latestnigeriannews.com/news/4793787/,"Associated Press, The Associated Press, "
http://www.latestnigeriannews.com/news/4792960/,"Associated Press, The Associated Press, "
http://www.latestnigeriannews.com/news/4792834/,
http://www.lasvegasnvblog.com,"Source, Associated Press, The Associated Press, "
http://www.lansingstatejournal.com/story/sports/college/msu/football/2017/06/14/michigan-state-wear-allwhiteeverything-including-helmet-against-wmu/395581001?hootPostID=162af98c913e9d5261bae08e52ca6797,
http://www.knowyourliveleak.com/d/?id=f44_1504428932,
http://www.knowyourliveleak.com/d/?id=7a0_1504250178,
http://www.knowyourliveleak.com/d/?id=627_1503166440,
http://www.knowyourleaks.com/1139869,"Twitter, The Associated Press, "
http://www.knowyourleak.com/1835789,"Twitter, The Associated Press, "
http://www.kfmradio.com/news/06092017-1518/listen-tipperary-international-peace-prize-awarded-syrian-white-helmets,"Twitter, The Associated Press, "
http://www.kaos.gr/2017/07/moscow-white-helmets-participate-in.html?spref=tw,"Twitter, The Associated Press, "
http://www.kanzleikompa.de/2017/07/31/stern-und-marc-drewello-blauer-bote-7/,"Twitter, The Associated Press, "
http://www.jewworldorder.org/yet-another-video-shows-u-s-funded-white-helmets-assisting-public-executions-in-rebel-held-syria/,"Twitter, The Associated Press, "
http://www.jewworldorder.org/white-helmets-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/,
http://www.jewworldorder.org/white-helmets-syria-ngo-complex-and-corporate-media-responsibility-for-starting-wars/,"Oslo Freedom Forum, Review, "
http://www.jewworldorder.org/white-helmets-severed-heads-of-syrian-arab-army-soldiers-paraded-as-trophies-endorsed-by-channel-4/,
http://www.jewworldorder.org/video-shows-syrian-white-helmets-accepting-award-from-al-qaeda/,"Martin Quinn, "
http://www.jewworldorder.org/uk-funded-oscar-awarded-white-helmets-caught-beheading-syrian-army-bodies-graphic-video/,"Martin Quinn, Wednesday, "
http://www.jewworldorder.org/the-white-helmets-lied-omran-daqneesh-the-orange-seat-boy-resurfaces-and-his-whole-family-stands-with-the-syrian-government/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/syrias-white-helmets-suspend-members-caught-on-camera-during-rebel-execution/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/russia-questions-opcws-omission-of-white-helmets-video-used-to-justify-u-s-strike-on-syria/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/oscar-winning-nobel-prize-nominated-white-helmets-graduate-to-beheadings/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/john-pilger-white-helmets-are-pure-western-propaganda/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria/,"Martin Quinn, Wednesday, Syria Civil Defence, "
http://www.jewworldorder.org/john-pilger-exposes-white-helmets-as-propaganda-construct-in-syria-2/,
http://www.jewworldorder.org/james-le-mesurier-the-former-british-mercenary-who-founded-the-white-helmets/,"The Telegraph, "
http://www.jewworldorder.org/james-le-mesurier-the-british-mercenary-who-founded-the-white-helmets/,"Associated Press, "
http://www.jewworldorder.org/hollywood-promotes-propaganda-about-the-white-helmets-in-syria/,
http://www.jewworldorder.org/al-qaeda-leader-praises-white-helmets-as-hidden-soldiers-of-the-revolution/,
http://www.jampact.net/iTrT,"_______ _______, Associated Press, _______ _________, "
http://www.itv.com/news/2017-03-07/white-helmets-female-volunteers-honoured-for-bravery/,
http://www.isportsweb.com/2017/06/14/michigan-state-football-spartans-wear-new-white-helmets-vs-western-michigan/,
http://www.islamicinvitationturkey.com/2017/06/06/syria-truths-family-of-famous-syrian-child-disclose-white-helmets-lies/,
http://www.iroon.com/irtn/cartoon/4589/,"Al Jazeera, "
http://www.irishexaminer.com/breakingnews/ireland/syrian-white-helmets-honoured-with-2016-tipperary-international-peace-prize-804888.html,"Twitter, "
http://www.ipsnews.net/2016/08/133-organisations-nominate-syrias-white-helmets-for-nobel-peace-prize/,"Activist Post, "
http://www.intelligencerpost.com/syria-army-seizes-homs-isis-seven-white-helmets-killed-jihadist-held-idlib/,"Inc., Rick Sterling, Vanessa Beeley, Wednesday, "
http://www.instituteartist.com/feature-The-White-Helmets-Mathias-Depardon,"Twitter, "
http://www.informationclearinghouse.info/47400.htm#.WWUobVFJdKM.twitter,"____ _____, The Guardian, Aug., Vanessa Beeley, "
http://www.informationclearinghouse.info/47400.htm#.WWPH5YQYiWE.twitter,"The Syria Campaign, Eva Bartlett, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWP8X6oEFgU.twitter,"The Syria Campaign, Eva Bartlett, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWOIHzvaa4o.twitter,"Vanessa Beeley, "
http://www.informationclearinghouse.info/47400.htm#.WWOE8lOVvXA.twitter,"Vanessa Beeley, "
http://www.informationclearinghouse.info/47400.htm#.WWNrv4oy4-g.twitter,"Vanessa Beeley, "
http://www.informationclearinghouse.info/47400.htm#.WWNpQb4sa9U.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWNO5OHKLb8.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWNIrHNoVGk.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWNeu3jtZXo.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWM-x9e-O_M.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWLwM-g3lM0.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm#.WWLflvKL04w.twitter,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47400.htm,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47139.htm,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.informationclearinghouse.info/47136.htm,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.influencewithaquinas.com/2017/08/7-white-helmets-members-killed-by-gunmen-in-northwestern-syria/,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.ie/irish-news/white-helmets-of-syria-awarded-the-prestigious-tipperary-peace-prize-36088175.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/voices/syrian-war-ending-bashar-al-assad-won-robert-fisk-syria-middle-east-israel-british-troops-a7933966.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/world/us-government-pentagon-fake-al-qaeda-propganda-videos-a7348371.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/world/middle-east/white-helmets-seven-paramedics-shot-dead-idlib-province-sarmin-rebel-oscar-netflix-documentary-syria-a7890191.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/world/middle-east/syria-white-helmets-civil-defence-service-donation-uk-search-and-rescue-dfid-a7901091.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/uk/politics/lords-stunned-by-tory-peers-ira-funding-claim-2126723.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/uk/home-news/british-people-islamist-funding-extremist-organisations-home-office-amber-rudd-uk-isis-terrorism-a7837451.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.independent.co.uk/news/nobel-peace-prize-2016-white-helmets-syria-response-juan-manuel-santos-colombia-a7350016.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.iefimerida.gr/news/355919/friki-sti-syria-ektelesan-en-psyhro-epta-diasostes-ton-white-helmets,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.ibtimes.co.uk/A6rKH,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.ibtimes.co.uk/A6dqM,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.humofun.com/2017/08/7-white-helmets-medics-killed-in-syrias.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.huffpostbrasil.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.huffingtonpost.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51?ncid=engmodushpmg00000004,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.huffingtonpost.com/entry/syria-white-helmets-court-bernie-sanders-new-friends_us_590ce890e4b0104c734f1a51,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.huffingtonpost.co.uk/entry/syria-gas-attack-false-flag_uk_58e5e0f6e4b06a4cb30f2fe1,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.huffingtonpost.co.uk/entry/department-for-work-and-pensions-to-axe-800-jobs_uk_5997025ce4b0a2608a6bf0b9?ncid=engmodushpmg00000004,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.hispantv.com/newsdetail/htv/345452/casco-blanco-deshacer-cuerpo-decapitado-soldados-ejercito,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.hindustantimes.com/world-news/seven-members-of-white-helmets-shit-dead-in-jihadist-held-syria-town/story-wffjMrkHVm9wKsLj2SCmCK.html,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.hannenabintuherland.com/themiddleeast/nrk-bekrefter-den-vestlige-medietrenden-full-reklame-for-al-qaida-terrorister-i-beste-sendetid-white-helmets/,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.hannenabintuherland.com/news/var-tids-storste-skandale-at-vi-bistar-al-qaida-affilierte-grupper-white-helmets-leder-taler-ved-oslo-freedom-forum/,"The Syria Campaign, Agent, Syria Civil Defence, "
http://www.hangthebankers.com/hollywood-propaganda-white-helmets-syria/,"Activist Post, Vanessa Beeley, "
http://www.ground-zero.biz/showthread.php?tid=70101&pid=238155#.WU34NBD9A1c.twitter,"Author, "
http://www.gridironmemories.net/baylor/,
http://www.gdnonline.com/Details/249329/Seven-White-Helmets-members-shot-dead-in-northwestern-Syria,"Middle East Eye, Source, Syria Civil Defence, "
http://www.freecriticalthinking.org/daily-pickings/1843-who-s-jo-cox,"Middle East Eye, Source, Syria Civil Defence, "
http://www.france24.com/en/20170813-us-horrified-killing-syrian-rescuers?ref=tw,"Raf Sanchez, "
http://www.france24.com/en/20170812-seven-rescue-workers-killed-jihadist-held-syria-town?ref=tw_i,"Raf Sanchez, "
http://www.foxnews.com/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html#undefined.uxfs,"Raf Sanchez, "
http://www.foxnews.com/world/2017/08/12/7-white-helmets-members-shot-dead-in-northwestern-syria.html,"Raf Sanchez, "
http://www.foxnews.com/world/2017/08/12/7-white-helmets-members-killed-by-gunmen-in-northwestern-syria.html,"Raf Sanchez, "
http://www.fow24news.com/2017/08/white-helmets-rescuers-shot-dead-in.html?spref=tw,"Raf Sanchez, "
http://www.fort-russ.com/2017/08/7-members-of-notorious-white-helmets.html,"Raf Sanchez, "
http://www.fort-russ.com/2017/06/reuters-al-jazeera-film-white-helmets.html,"Middle East Eye, "
http://www.fort-russ.com/2017/05/former-white-helmets-associates-speak.html,"Middle East Eye, "
http://www.f3nws.com/news/white-helmets-rescuers-shot-dead-in-syria-attack-VczjPG?v=170812131843,"Middle East Eye, "
http://www.f3nws.com/news/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video-hdS24B?v=170623223541,"Middle East Eye, "
http://www.f3nws.com/news/seven-white-helmets-members-shot-dead-in-northwestern-syria-FdjYjC?v=170812102247,"Middle East Eye, "
http://www.f3nws.com/news/7-white-helmets-members-shot-dead-in-northwestern-syria-bys3mF?v=170812090417,"Middle East Eye, "
http://www.express.co.uk/news/politics/816065/Election-2017-Labour-results-Jo-Cox-husband-murder-anniversary,"Middle East Eye, "
http://www.engportals.org/?p=10991,"Middle East Eye, "
http://www.elethos.gr/2017/08/seven-white-helmets-killed-in-extremist.html?spref=tw,"Middle East Eye, "
http://www.elethos.gr/2017/07/russian-diplomat-says-activities-of.html?spref=tw,"Middle East Eye, "
http://www.elethos.gr/2017/07/russian-diplomat-says-activities-of.html,"Middle East Eye, "
http://www.eleftherostypos.gr/diethni/120652-friki-sti-syria-ektelesan-en-psyxro-epta-diasostes-ton-white-helmets-binteo/,"Associated Press, The Associated Press, "
http://www.ed.gr/oap,
http://www.ed.gr/djtg,
http://www.ed.gr/clg5,
http://www.ebay.com/itm/Bollywood-Designer-Parrot-Color-Georgette-Saree-/322434507303?hash=item4b129,
http://www.easybranches.biz/arabic-news/1975063.html,
http://www.dierotepille.com/index.php?id=14&url=635553,"Associated Press, Al Jazeera, The Associated Press, "
http://www.dierotepille.com/index.php?id=14&url=620951,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Syria Civil Defence, "
http://www.detroitnews.com/story/sports/college/michigan-state-university/2017/06/14/msu-wear-white-helmets-first-time-since/102840704/,
http://www.dcclothesline.com/2017/06/08/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,"Syria Civil Defence, "
http://www.dazeddigital.com/artsandculture/article/36433/1/women-syria-front-line-conflict-white-helmets-civil-defence,"Syria Civil Defence, "
http://www.datamun.com/2017/06/15/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/,
http://www.darkpolitricks.com/2017/07/the-fraud-of-the-white-helmets/,
http://www.dailystar.com.lb/News/Middle-East/2017/Aug-14/415922-gunmen-storm-white-helmets-office-in-idlib-killing-seven.ashx#.WZD2h8x0TA8.twitter,"Twitter, "
http://www.dailysabah.com/syrian-crisis/2017/08/12/7-white-helmets-rescue-workers-fatally-shot-in-northeast-syria,
http://www.dailymail.co.uk/wires/pa/article-4845166/White-Helmets-start-final-month-farewell-tour.html,"Twitter, Wednesday, "
http://www.dailymail.co.uk/wires/ap/article-4786524/The-Latest-Rebels-fighting-Damascus-suburbs-kill-20.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,"Al Jazeera, "
http://www.dailymail.co.uk/wires/ap/article-4786524/The-Latest-Rebels-fighting-Damascus-suburbs-kill-20.html,
http://www.dailymail.co.uk/wires/ap/article-4784180/7-White-Helmets-members-shot-dead-northwestern-Syria.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,
http://www.dailymail.co.uk/video/video/video-1528937/Incredible-stunts-White-Helmets-begin-final-run-shows.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,
http://www.dailymail.co.uk/ushome/index.html,
http://www.dailymail.co.uk/news/article-4805430/White-Helmets-ride-time-month.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,"Communication, Twitter, "
http://www.dailymail.co.uk/news/article-4805430/White-Helmets-ride-time-month.html,
http://www.dailymail.co.uk/news/article-4784600/White-Helmets-rescuers-shot-dead-Syria.html#ixzz4pYtXta8G,
http://www.dailymail.co.uk/news/article-4784600/White-Helmets-rescuers-shot-dead-Syria.html#ixzz4pYrXv4fj,
http://www.dailymail.co.uk/news/article-4784600/White-Helmets-rescuers-shot-dead-Syria.html?ITO=applenews,
http://www.dailymail.co.uk/news/article-4784600/White-Helmets-rescuers-shot-dead-Syria.html?ITO=1490&ns_mchannel=rss&ns_campaign=1490,"Twitter, "
http://www.dailymail.co.uk/news/article-4784600/White-Helmets-rescuers-shot-dead-Syria.html,
http://www.dailymail.co.uk/news/article-4784600/amp/White-Helmets-rescuers-shot-dead-Syria.html,
http://www.dailymail.co.uk/news/article-4388780/Doctor-Syria-stood-trial-terror-offences.html,
http://www.dailymail.co.uk/news/article-3298572/New-charity-scandal-Save-Children-executive-quits-women-s-complaints-inappropriate-behaviour.html,
http://www.dailymail.co.uk/~/article-4784600/index.html,
http://www.ctvnews.ca/world/white-helmets-visit-montreal-to-discuss-harrowing-work-in-syria-1.3197792?hootPostID=6b1f02dc02df4a8ce55337b7113e7d73,"Hamburg, Journalist, Twitter, "
http://www.countrylife.co.uk/news/farewell-brave-riders-british-armys-white-helmets-disband-90-years-163437?lazyload=0,"Max Blumenthal, Ben Norton, Twitter, "
http://www.countrylife.co.uk/news/farewell-brave-riders-british-armys-white-helmets-disband-90-years-163437,"Middle East Eye, History, Daily Mail, Lizzie Dearden, Vanessa Beeley, "
http://www.conservativejunction.com/2017/08/13/7-white-helmets-members-shot-dead-in-northwestern-syria/,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Syria Civil Defence, "
http://www.collective-evolution.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/?mc_cid=a5b0125725&mc_eid=eb833ddb7b,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Sheila Coombes, Twitter, Syria Civil Defence, "
http://www.collective-evolution.com/2017/06/19/father-of-famous-aleppo-boy-just-exposed-how-the-us-white-helmets-lied-to-the-world/,"Activist Post, "
http://www.collective-evolution.com/2017/03/01/who-are-the-white-helmets-do-we-really-know-what-they-are-doing-in-syria/,"Eva Bartlett, Vanessa Beeley, Twitter, "
http://www.cnn.com/2017/08/12/middleeast/white-helmets-syria-killings/index.html,
http://www.cnn.com/2017/02/26/us/white-helmets-oscar/index.html,"Wednesday, "
http://www.cnn.com/2017/02/26/entertainment/oscars-winners-2017/index.html?sr=twCNN022717oscars-winners-20170159AMVODtopLink&linkId=34911253,"Brandon Turbeville, "
http://www.cityofpgh.com/news/227329/7-white-helmets-members-shot-dead-in-northwestern-syria,
http://www.citizenworldnewsreport.com/white-helmets-member-caught-on-camera-disposing-of-syrian-soldiers-mutilated-bodies-graphic-video/,"Syria Civil Defence, "
http://www.citizenworldnewsreport.com/seven-white-helmets-medics-killed-in-syrias-idlib/,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Syria Civil Defence, "
http://www.christianvoice.org.uk/index.php/white-helmets-a-foreign-invention/,"Source, Syria Civil Defence, "
http://www.chicagotribune.com/redeye/redeye-what-you-can-do-to-help-the-syrian-humanitarian-crisis-20161214-story.html,"Vanessa Beeley, "
http://www.chesterfield.co.uk/2017/07/last-display-at-chatsworth-country-fair-for-white-helmets/,"The Syria Campaign, Eva Bartlett, Vanessa Beeley, Whitney Webb, Twitter, Syria Civil Defence, "
http://www.cbsnews.com/videos/the-white-helmets-passports-for-sale-chess-country/,"Max Blumenthal, "
http://www.cbsnews.com/videos/the-white-helmets-2/,"Activist Post, Brandon Turbeville, Vanessa Beeley, "
http://www.cbsnews.com/videos/preview-the-white-helmets-2/,
http://www.cbsnews.com/news/the-white-helmets-fighting-for-life-in-syrias-vicious-civil-war/,"Marketing, Worldwide, "
http://www.caribflame.com/2017/07/the-fraud-of-the-white-helmets-an-impressive-piece-of-propaganda/,"Syria Civil Defence, "
http://www.caribflame.com/2017/07/james-le-mesurier-the-former-british-mercenary-who-founded-the-white-helmets/,
http://www.brotherjohnf.com/white-helmets-severed-heads-syrian-arab-army-soldiers-paraded-trophies-endorsed-channel-4/,"Wednesday, "
http://www.brotherjohnf.com/white-helmets-jib-al-qubeh-war-crime-aleppo-denied-channel-4/,
http://www.brotherjohnf.com/tipperarys-white-helmets-peace-prize-judas-kiss-antiwar-movement-syria/,
http://www.brotherjohnf.com/syrian-white-helmets-volunteer-caught-video-dumping-mutilated-corpses/,
http://www.brotherjohnf.com/grenfell-tower-boris-johnson-gives-millions-fake-white-helmets-syria-makes-savage-cuts-london-fire-service/,"The Syria Campaign, Syria Civil Defence, "
http://www.britishmuseum.org/whats_on/exhibitions/living_histories.aspx,
http://www.breitbart.com/jerusalem/2017/08/12/seven-white-helmets-killed-jihadist-held-syria-town/,
http://www.breitbart.com/big-government/2017/08/16/mccain-romney-rubio-join-republicans-antifa-club/,
http://www.breitbart.com/big-government/2017/06/26/white-house-warns-syria-you-will-pay-if-you-use-chemical-weapons-again/,
http://www.breakingnews.ie/ireland/syrian-white-helmets-honoured-with-2016-tipperary-international-peace-prize-804888.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.brandonturbeville.com/2017/08/msm-weeps-for-dead-white-helmets.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.brandonturbeville.com/2017/05/aleppo-reporter-exposes-white-helmets.html?spref=tw,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bournemouthecho.co.uk/news/15523102.Farewell_White_Helmets__Dorset___s_daredevil_motorcycle_team_begin_final_run_of_shows/?ref=rss,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.blacklistednews.com/The_Fraud_of_the_White_Helmets/59520/0/38/38/Y/M.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.blacklistednews.com/John_Pilger%3A_The_White_Helmets_Are_A_%E2%80%9CComplete_Propaganda_Construct%E2%80%9D/58726/0/38/38/Y/M.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=EEF58A3C6E2F4A859351CA53A8D7B4F0&url=http://en.farsnews.com/newstext.aspx?nn=13960423000381&c=11830416864912986865&mkt=en-us,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=D100248D94F94453A105C89EF5B9A445&url=http://www.mintpressnews.com/james-le-mesurier-british-ex-military-mercenary-founded-white-helmets/230320/&c=15571152400334032255&mkt=en-us,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=6A4C13944ACF4751955B755FD26AA8B6&url=http%3A%2F%2Fwww.nbcnews.com%2Fstoryline%2Fisis-terror%2F7-white-helmets-medics-killed-syria-s-idlib-n792046&c=11371948288289223013&mkt=en-us,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bing.com/news/apiclick.aspx?ref=FexRss&aid=&tid=5494CED78BC146F58F75EB38D710097C&url=http://21stcenturywire.com/2017/09/01/white-helmets-the-jib-al-qubeh-war-crime-in-aleppo-denied-by-channel-4/&c=16323997933251630572&mkt=en-us,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bignewsnetwork.com/news/254340352/us-condemns-murders-of-7-syrian-white-helmets,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.bibliotecapleyades.net/sociopolitica/sociopol_mediacontrol189.htm,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.betrendsetter.today/white-helmets-rescuers-shot-dead-in-syria-breaking-news.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.belfasttelegraph.co.uk/news/uk/white-helmets-start-final-month-of-farewell-tour-36092332.html,"Max Blumenthal, Review, History, Philip Giraldi, "
http://www.belfasttelegraph.co.uk/news/northern-ireland/martin-mcguinness-misses-out-as-peace-award-goes-to-syrian-rescue-workers-36089222.html,"Author, Paul Craig Roberts, Vanessa Beeley, "
http://www.bbc.com/news/world-middle-east-40919300,"Caitlin Johnstone, Vanessa Beeley, "
http://www.bbc.com/news/world-middle-east-40176781,"Associated Press, The Associated Press, "
http://www.bbc.com/news/world-middle-east-37171385,
http://www.bbc.com/news/blogs-trending-41036631,"Wednesday, "
http://www.bbc.co.uk/programmes/b0853h9n,"David Cameron, Reuters, "
http://www.bbc.co.uk/news/world-us-canada-40413563,"National Security, "
http://www.bbc.co.uk/news/world-middle-east-40919300,"Associated Press, Syria Civil Defence, "
http://www.bbc.co.uk/news/world-middle-east-39613313,"The Independent, Reuters, "
http://www.bbc.co.uk/news/world-middle-east-37442277,"Review, David Cameron, "
http://www.bbc.co.uk/news/uk-england-derbyshire-41145925,"The Independent, David Cameron, "
http://www.auswaertiges-amt.de/sid_7B039F3B2FDAEBBCDFBC018ED1BB30EB/EN/Infoservice/Presse/Meldungen/2017/170814-Syrien_Idlib.html,"The Independent, Twitter, Syria Civil Defence, "
http://www.auswaertiges-amt.de/EN/Infoservice/Presse/Meldungen/2017/170814-Syrien_Idlib.html?nn=479796,"_____ ______, _______ _______, ____ _____, _________ _____, ______ ______, __________ _¹_, Daily Mail, _______ _________, Twitter, "
http://www.auswaertiges-amt.de/DE/Infoservice/Presse/Meldungen/2016/160923_Weisshelme.html,
http://www.auswaertiges-amt.de/DE/Aussenpolitik/RegionaleSchwerpunkte/NaherMittlererOsten/03_SMO/03_Stab_SYR_IRQ/Uebersicht.html,"Source, Syria Civil Defence, "
http://www.aulanews.com/blog/eu/archivos/17883,"Associated Press, The Associated Press, "
http://www.atlanticcouncil.org/events/past-events/ending-the-war-on-civilians-a-discussion-with-syria-s-white-helmets,
http://www.atimes.com/white-helmets-instrument-regime-change-syria/,
http://www.arabnewsservice.com/seven-white-helmets-rescuers-killed-in-syria-attack/,
http://www.arabnews.com/node/1143641/middle-east#.WY9zApsUXHI.twitter,"The Huffington Post, Reuters, "
http://www.arabnews.com/node/1143641/middle-east,"David G, "
http://www.appledaily.com.tw/realtimenews/article/international/20170813/1181279/,
http://www.antiwar.com/,
http://www.antinews.in/father-famous-aleppo-boy-just-exposed-us-white-helmets-lied-world/,
http://www.antiliberalnews.net/2017/06/01/white-helmets-indonesia-menembus-jantung-perlawanan-rohingya/,"PŒl Steigan, "
http://www.anonews.co/syrian-boy-exposed/,"Oslo Freedom Forum, Twitter, "
http://www.angelnews123.com/white-helmets-rescuers-shot-dead-in-syria/,"Max Blumenthal, "
http://www.anews.com.tr/world/2017/08/12/7-white-helmets-volunteers-shot-dead-by-gunmen-in-syrias-idlib,
http://www.alternet.org/grayzone-project/white-helmets-assisting-public-executions-rebel-held-syria?ak_proof=1&akid=15630.46931.wVt4pG&rd=1&src=newsletter1077372&t=16,
http://www.aljazeera.com/news/2017/08/white-helmets-medics-killed-syria-idlib-170812211919453.html,
http://www.aljazeera.com/news/2017/07/air-strikes-kill-10-syria-eastern-ghouta-sohr-170716043617281.html,
http://www.aljazeera.com/news/2017/04/air-strikes-kill-white-helmet-volunteers-hama-170430033614547.html,"Associated Press, The Associated Press, "
http://www.aljazeera.com/indepth/features/2016/08/syria-white-helmets-nominated-nobel-peace-prize-160817161037355.html,
http://www.aljazeera.com/default.html,
http://www.aljazeera.com/amp/news/2017/02/helmets-bags-oscar-documentary-170227040950555.html,
http://www.aljazeera.com/,
http://www.aldorars.com/en/news/1055,
http://www.activistpost.com/2017/08/msm-weeps-for-dead-white-helmets-terrorists-cries-for-nusra.html,"Associated Press, The Associated Press, "
http://www.activistpost.com/2017/07/russia-questions-opcw-omission-white-helmets-video-justify-syria-bombing.html,"Associated Press, The Associated Press, "
